,match_id,opposing_team_id,side,duration,my_hero_1,my_hero_2,my_hero_3,my_hero_4,my_hero_5,opposing_hero_1,opposing_hero_2,opposing_hero_3,opposing_hero_4,opposing_hero_5,my_team_kills,opposing_team_kills,gold_adv,xp_adv,my_tower_status,opposing_team_tower_status,win
250,6029399411,2108395,dire,2509,58,43,112,49,4,128,97,13,120,44,39,20,19250,27087,2046,0,1
251,6028456376,2163,radiant,1971,129,25,51,110,70,52,37,107,109,55,36,9,27583,45192,1975,1792,1
252,6028370071,2163,radiant,2072,128,46,28,6,103,68,19,80,45,114,23,15,13696,16504,1847,516,1
253,6028212151,7119388,dire,2427,83,52,2,121,70,129,123,110,109,25,17,30,-9415,-14047,384,1831,0
254,6028105868,7119388,dire,1997,129,37,121,41,25,128,43,29,111,44,32,13,16220,22945,1974,1536,1
255,6026564858,7554697,dire,2083,58,46,101,67,2,13,121,69,51,54,43,15,25533,42209,2039,0,1
256,6026470153,7554697,dire,2084,128,103,41,104,106,68,13,49,112,42,15,25,-17448,-12778,1536,2047,0
257,6026361127,8254400,dire,1697,103,43,120,10,13,128,98,79,12,68,28,15,15766,21246,2038,1030,1
258,6026219483,8254400,dire,2549,83,97,121,1,16,51,129,112,110,8,24,28,11152,23081,1924,0,1
259,6008843170,6209166,radiant,1803,85,112,47,129,93,28,110,25,10,65,31,16,14600,22786,1983,1926,1
260,6008794290,6209166,dire,1949,128,99,57,123,75,2,68,98,76,23,37,23,9480,15608,2038,390,1
261,6007589744,726228,dire,2210,120,13,70,37,4,88,98,26,43,44,41,8,18400,31430,2038,1542,1
262,6007490054,726228,radiant,2346,128,41,104,25,51,83,52,26,54,77,37,25,14799,24976,1974,260,1
263,6007393606,726228,dire,2301,52,37,98,69,97,128,99,67,61,51,18,38,-12706,-26009,4,1974,0
264,6003863417,6209804,dire,2180,88,58,67,55,13,129,26,9,47,8,20,41,-8438,-20394,384,1974,0
265,6003817025,6209804,radiant,1932,88,52,85,46,4,129,26,103,15,113,13,41,-13458,-27406,1542,2038,0
266,6003778702,6209804,dire,1916,120,37,2,128,49,88,96,110,17,109,24,16,10067,13367,1972,1792,1
267,6001076735,6209804,dire,1467,2,110,121,16,76,41,128,102,97,28,31,15,12809,18274,2046,1927,1
268,6001026954,6209804,radiant,2375,110,28,52,27,42,41,2,101,21,25,35,31,8920,4106,1846,1536,1
269,5999791689,6209804,dire,2150,128,41,58,19,43,26,98,79,13,1,24,17,10283,16095,1588,1536,1
270,5999726166,6209804,radiant,2072,52,37,81,41,25,128,47,103,98,42,31,17,17066,27866,1846,1924,1
271,5997018272,8204512,dire,1813,128,97,58,41,81,68,129,86,70,106,28,8,22038,28841,1974,1796,1
272,5996901434,8204512,dire,3026,128,43,28,103,32,102,96,70,26,13,40,25,15235,29811,1958,0,1
273,5996813071,8204512,dire,2549,129,68,106,18,123,102,52,128,96,42,7,20,-22977,-36457,1920,1846,0
274,5993387260,5,dire,1098,88,52,41,104,58,102,27,78,13,109,14,4,6697,7277,2046,1846,1
275,5993329774,5,dire,2068,129,120,111,12,69,88,68,41,126,96,15,34,-9762,-25020,1924,1974,0
276,5993282381,5,dire,1777,58,97,128,49,32,9,129,37,17,48,30,12,12087,19703,2046,1828,1
277,5991826725,726228,radiant,2020,128,129,68,106,12,103,52,111,41,28,34,19,19513,16833,1974,1796,1
278,5991768503,726228,radiant,2407,88,58,22,108,81,83,26,17,54,104,22,27,-11779,-23565,1568,1958,0
279,5991708740,726228,radiant,3084,83,120,13,1,2,52,102,41,26,70,39,31,18201,43677,1830,1792,1
280,5988990186,8204512,dire,1133,58,52,112,12,84,129,103,9,10,16,18,5,9625,11770,2047,1844,1
281,5988942149,8204512,dire,1883,103,41,43,2,51,83,128,96,52,67,28,16,11437,13113,2038,1830,1
282,5988884815,8126892,dire,2279,58,67,25,78,79,9,129,84,47,63,36,22,23178,37365,1974,1536,1
283,5988845088,8126892,radiant,1936,129,9,121,16,10,58,109,26,43,96,29,10,16242,27133,1975,1792,1
284,5985926399,7407260,radiant,1579,120,19,37,18,53,88,121,97,43,15,25,9,14297,20922,1983,1924,1
285,5985867070,7407260,dire,1315,58,97,41,121,104,103,9,29,46,114,19,9,4548,7760,2038,1974,1
286,5982735782,4,radiant,1894,83,9,129,44,16,58,61,50,49,106,29,13,12940,24520,1844,1830,1
287,5982692658,4,dire,1494,58,88,52,41,4,2,5,121,44,19,25,16,3605,4715,2038,1847,1
288,5982590139,8126892,radiant,2124,58,128,19,67,108,13,72,107,47,91,35,18,19843,32612,1983,384,1
289,5982534279,8126892,dire,2773,88,13,30,41,69,58,104,101,129,109,32,19,29574,49510,1824,6,1
290,5979824549,6209166,dire,2186,58,97,128,70,28,84,121,104,13,6,31,6,29545,38588,2046,1536,1
291,5979755799,6209166,radiant,1775,120,121,97,2,70,102,61,86,67,19,23,11,18122,22644,1975,1958,1
292,5978375686,4,radiant,2103,103,104,101,19,10,13,51,48,69,30,26,21,6868,11800,1975,0,1
293,5978296577,4,dire,2217,104,43,9,18,21,103,29,15,27,8,11,26,-11063,-17313,388,1854,0
294,5978231499,4,radiant,1720,128,129,97,121,32,103,61,17,70,111,26,13,5222,13936,1847,2038,1
295,5978224515,4,radiant,3096,25,76,57,48,123,81,33,67,99,70,0,0,4250,0,1798,32,1
296,5975053924,5,radiant,1544,104,103,25,41,46,111,70,26,29,74,17,9,4684,9774,1975,2020,1
297,5974971767,5,radiant,2200,103,19,121,104,18,58,27,69,13,95,30,12,6222,14731,1846,1924,1
298,5974944756,5,radiant,3219,103,19,121,104,18,58,27,69,13,95,0,1,-175,2738,36,288,1
299,5971437142,6209166,radiant,2257,87,13,103,47,114,83,104,52,42,128,13,13,-5228,-15083,390,1972,0
300,5971372153,6209166,dire,2516,128,61,19,8,37,84,121,18,29,17,13,16,-3290,-9262,304,1830,0
301,5968688184,5,dire,2173,58,88,19,12,4,38,27,85,44,96,28,17,14619,21728,1974,1924,1
302,5968616834,5,dire,2613,13,68,67,86,61,121,27,108,126,8,36,20,25680,36714,2036,512,1
303,5968553041,5,radiant,2634,96,101,103,49,70,121,37,42,106,16,20,32,-20833,-22693,1536,1974,0
304,5967166598,726228,radiant,2490,128,120,50,109,74,88,43,48,98,17,18,29,-26566,-41443,0,2038,0
305,5967102246,726228,radiant,2005,128,120,68,49,41,88,43,67,55,106,21,38,-16108,-30507,1828,2038,0
306,5965476834,4,radiant,2102,96,101,129,102,93,121,13,37,70,29,16,24,-18365,-20388,6,2046,0
307,5965420968,4,radiant,2582,88,128,43,57,42,13,67,5,69,119,21,34,-17723,-29666,388,1830,0
308,5965367985,4,dire,2549,68,96,13,109,101,111,27,15,129,113,35,18,18170,29614,1574,1536,1
309,5960261665,8204512,dire,2461,103,43,8,88,92,129,128,52,107,15,27,19,13412,24160,1974,1536,1
310,5960200793,8204512,dire,2801,68,107,67,22,96,128,129,103,8,126,26,36,-6798,-5547,260,1844,0
311,5926212113,5,dire,3635,27,95,47,51,21,13,98,26,12,68,39,43,-4748,-12591,0,1830,0
312,5926148072,5,radiant,1967,27,95,129,73,103,13,100,72,8,53,27,12,24157,22363,1844,1572,1
313,5926065815,5,dire,2670,110,114,27,43,16,9,129,26,10,68,21,36,-5682,-12809,1792,1590,0
314,5924812056,39,dire,2686,43,103,120,44,119,38,110,107,17,4,12,40,-23464,-37691,1024,1975,0
315,5924712320,39,radiant,2207,43,120,38,44,72,100,73,90,29,126,24,15,7479,23547,1974,1828,1
316,5924610089,39,dire,1727,43,114,26,103,25,13,100,110,47,15,10,34,-12861,-19843,1926,1983,0
317,5922438740,1838315,dire,2115,27,114,103,106,77,13,107,21,44,3,33,14,30733,33936,2046,1536,1
318,5922379061,1838315,dire,1425,103,114,9,126,120,13,107,40,73,111,4,18,-11673,-6927,1924,1975,0
319,5922293044,1838315,radiant,2478,43,114,112,4,51,9,95,20,120,106,26,11,17400,29119,1846,384,1
320,5919422016,1883502,dire,2240,13,95,43,100,85,110,129,58,42,23,20,13,21649,26788,1956,1920,1
321,5919286556,1883502,radiant,2819,110,95,27,120,97,129,26,58,8,69,34,15,25203,54862,1828,1024,1
322,5917514439,7391077,radiant,2077,100,105,53,97,76,11,7,111,95,120,30,45,-27675,-31518,0,1982,0
323,5917443590,7391077,dire,1394,73,88,129,9,15,13,110,100,98,54,7,31,-6942,-17756,1574,1983,0
324,5917363866,7390454,dire,1095,91,47,120,103,21,107,98,111,63,25,21,5,6901,12140,2046,1983,1
325,5917291951,7390454,dire,2113,103,114,129,9,28,13,120,58,33,8,17,12,18214,18487,1844,1568,1
326,5917225412,111474,radiant,1979,13,110,27,96,67,126,121,107,44,29,43,11,30412,40668,1975,1540,1
327,5917145096,111474,dire,2420,43,95,103,16,9,100,30,49,8,121,33,16,32879,45588,2038,0,1
328,5917058856,726228,radiant,1892,13,103,119,109,40,126,27,114,102,73,9,18,-18826,-22597,1584,2038,0
329,5917003906,726228,radiant,1899,13,95,103,43,53,100,126,129,63,9,24,11,20617,20805,1983,1920,1
330,5915833606,8360138,dire,2400,13,100,43,8,112,27,29,95,103,126,36,21,18428,28154,1974,0,1
331,5915724586,8360138,dire,1994,13,103,95,38,119,100,126,120,26,109,21,11,29768,33764,2046,1280,1
332,5915392078,6209166,dire,2767,100,53,48,126,63,102,98,26,67,17,24,43,-23645,-47749,0,1847,0
333,5915332620,6209166,dire,1703,13,100,43,109,103,48,95,126,27,97,25,11,14567,12067,2038,1542,1
334,5915261814,2163,radiant,2519,107,129,111,95,47,13,5,119,120,114,33,19,34034,46661,1855,1536,1
335,5915204336,2163,radiant,1972,129,68,107,92,56,91,102,19,55,17,11,38,-30024,-35506,1792,2047,0
336,5913646124,726228,radiant,2618,129,91,102,119,38,13,121,68,81,8,35,27,10257,13848,1574,772,1
337,5913525580,726228,dire,2604,103,91,16,9,43,13,129,48,95,107,35,21,18253,31481,2038,1542,1
338,5913415296,8214850,dire,2318,73,114,27,51,22,13,98,102,63,33,36,17,27271,34960,1972,0,1
339,5913299413,8214850,radiant,2846,13,103,95,38,68,72,73,86,40,58,25,10,24964,42132,1974,256,1
340,5913000523,8310936,dire,1382,100,68,129,126,10,102,38,121,44,11,18,9,14081,10603,1982,1572,1
341,5912945803,8310936,dire,1677,100,53,68,109,126,102,114,26,38,76,27,11,14894,10432,1844,1792,1
342,5911258834,7554697,radiant,1878,119,38,106,103,95,91,87,73,98,126,21,17,7598,22981,1846,36,1
343,5911144067,7554697,radiant,2901,13,129,119,114,48,91,63,26,43,29,51,29,29315,32322,1974,512,1
344,5911045449,2163,radiant,2423,126,121,16,119,42,13,5,88,129,40,19,40,-19434,-24730,1540,2046,0
345,5910973712,2163,radiant,1965,72,126,100,10,38,90,99,119,16,92,19,32,-19930,-14874,512,2038,0
346,5897702660,4,dire,2832,53,13,103,8,106,107,126,121,16,67,28,36,-17934,-48929,1536,1830,0
347,5897579759,4,radiant,2959,100,114,121,106,68,53,107,119,10,52,40,30,2970,14024,6,390,0
348,5897463627,4,dire,2823,13,121,51,44,97,53,126,88,110,67,30,46,-18693,-24127,0,1975,0
349,5897360586,4,radiant,2391,103,129,126,121,114,91,100,26,15,77,25,24,2526,3979,1830,454,1
350,5895548305,4,dire,2099,91,103,9,106,16,100,129,121,39,8,33,14,16061,31440,2038,1798,1
351,5895474021,4,dire,2433,27,95,43,85,33,13,100,129,10,119,20,36,-15033,-23062,1540,1956,0
352,5895383034,4,radiant,3300,100,53,126,47,93,51,98,121,106,4,34,39,12396,349,1572,1920,1
353,5891735843,6209166,dire,1434,17,129,13,72,53,102,48,76,95,49,24,9,14214,12841,2047,1924,1
354,5891679036,6209166,dire,2677,51,126,17,47,8,72,39,107,42,76,25,36,-9093,-11317,0,1828,0
355,5891624838,6209166,dire,1311,13,51,121,77,10,72,107,49,129,44,28,8,15992,14881,2046,1846,1
356,5890067094,4,dire,1916,26,110,126,10,120,100,129,121,106,56,12,37,-16749,-19008,1792,1982,0
357,5890009198,4,dire,1525,100,111,29,109,23,48,95,53,107,106,12,21,-10215,-10562,452,1983,0
358,5886259086,8204512,dire,1847,114,126,121,51,120,100,40,29,43,70,36,18,14384,23727,2038,1828,1
359,5886142094,8204512,dire,2602,100,53,72,74,8,27,85,39,12,78,17,14,20887,20528,2036,1536,1
360,5882503842,726228,dire,2495,100,38,95,121,43,27,110,42,65,17,34,14,19316,23870,2036,0,1
361,5882366507,726228,radiant,1986,72,63,106,9,1,120,110,86,17,10,10,28,-26989,-37946,1572,2046,0
362,5882201969,726228,dire,3744,72,126,100,95,53,120,107,121,39,12,45,35,739,-1722,1828,0,1
363,5876785622,5,radiant,1908,72,13,103,95,53,110,27,49,126,42,20,8,11794,13734,1982,1924,1
364,5876695429,5,radiant,1256,100,13,51,47,95,102,27,29,10,43,26,8,7427,5497,1975,2044,1
365,5876589021,5,dire,2026,120,63,71,126,53,102,27,129,10,106,26,31,-3176,-10975,1536,1830,0
366,5872814822,4,dire,1709,13,77,121,51,98,27,129,103,109,29,29,15,13344,15572,2038,1536,1
367,5872679752,4,radiant,2008,13,111,100,42,47,27,60,70,51,61,32,12,19608,21328,1975,1536,1
368,5866577606,8126892,dire,2199,9,13,83,49,56,100,63,64,77,106,33,25,16591,28514,1972,416,1
369,5866523152,8126892,dire,1838,111,126,63,109,100,86,120,102,43,12,26,6,21164,24678,1974,1584,1
370,5862005806,7453020,dire,1949,73,26,85,106,44,13,114,68,107,129,33,21,29378,18748,2038,1536,1
371,5861962399,7453020,dire,1384,102,106,26,109,38,121,63,10,71,114,17,14,6643,10847,1974,1840,1
372,5856672895,5,dire,2484,9,38,95,68,10,110,27,98,63,106,20,34,-23443,-38928,1536,1975,0
373,5856603116,5,radiant,2251,114,91,13,77,126,110,129,68,42,23,14,24,-15214,-24809,1536,1972,0
374,5856511508,5,dire,3218,68,114,129,9,97,27,102,63,65,22,45,27,20134,36327,1280,6,1
375,5822079851,8204512,dire,3496,68,106,29,43,42,95,111,121,77,65,28,48,-28338,-35822,0,1924,0
376,5821979639,8204512,dire,2034,7,90,106,94,99,51,95,9,126,120,12,25,-27457,-29788,1540,2047,0
377,5821863969,8204512,radiant,2988,13,114,29,111,65,7,126,68,109,69,45,24,23196,58715,1830,1568,1
378,5811658334,8126892,radiant,2278,13,68,7,42,60,129,101,88,113,25,41,11,35014,48826,1983,772,1
379,5811573300,8126892,dire,1470,13,68,77,106,16,26,129,110,46,4,31,9,19269,21365,2046,1824,1
380,5800954445,6209166,radiant,5283,90,38,120,10,32,114,88,58,129,97,37,50,26392,-18099,0,1828,0
381,5800820544,6209166,radiant,2571,114,68,38,7,106,13,102,120,89,39,28,11,19460,49306,1975,1572,1
382,5800673863,6209166,radiant,3419,114,86,129,32,68,13,102,110,42,49,23,27,-6596,-28363,1796,1958,0
383,5797243894,8124688,radiant,1360,112,114,111,38,73,13,103,110,95,71,26,8,27758,21575,1975,1920,1
384,5797202995,8124688,dire,1627,90,106,129,10,100,107,111,8,16,52,26,16,13188,24047,2038,1828,1
385,5739151998,8204512,dire,2555,25,103,81,22,41,28,6,107,78,126,22,41,-22507,-43808,260,1983,0
386,5739089613,8204512,dire,2228,25,85,7,10,9,51,86,78,126,114,19,31,-18753,-27376,1796,1974,0
387,5739035950,8204512,dire,1952,85,52,107,20,113,25,84,96,45,109,17,32,-20689,-21344,1792,1974,0
388,5738959751,8204512,dire,3299,85,105,126,47,89,25,84,60,113,53,42,17,23958,47037,1844,1536,1
389,5736504203,8204512,dire,2209,25,52,103,18,46,57,1,107,74,78,29,17,15618,23337,1844,6,1
390,5728307990,5,dire,2970,85,6,86,69,98,129,25,111,12,52,28,36,7577,1563,1792,1540,0
391,5727137234,6209166,dire,1543,103,126,9,41,38,51,128,10,7,23,19,10,9663,13090,1974,1844,1
392,5727054459,6209166,dire,2646,85,6,51,113,13,21,4,103,74,73,35,28,21967,42440,1844,1796,1
393,5720246033,8204512,radiant,5652,51,105,18,57,22,129,110,102,52,109,39,37,19628,-10421,0,1796,0
394,5720172135,8204512,dire,2285,129,51,43,56,107,25,85,17,60,81,38,21,20288,31670,1974,1536,1
395,5720114019,8204512,dire,1564,103,52,19,109,74,129,86,25,85,113,11,24,-9558,-15424,1952,1846,0
396,5719860595,726228,dire,2183,25,85,60,74,56,57,18,21,38,52,27,11,30095,29900,2036,1536,1
397,5719812093,726228,dire,1693,85,6,128,10,7,129,9,103,44,46,16,8,2173,9126,1974,1972,1
398,5715912008,4,dire,1485,91,20,51,72,52,129,103,25,9,56,35,14,15462,16873,2038,1824,1
399,5715871311,4,radiant,1108,18,57,9,2,43,91,25,97,95,17,12,2,8872,6404,1855,1972,1
400,5715815710,4,dire,1845,25,97,103,1,69,129,52,111,21,109,24,12,14068,22422,1972,1846,1
401,5714455589,6209166,radiant,2137,91,18,103,47,39,129,25,85,98,63,26,19,1123,1831,1828,1920,1
402,5714389828,6209166,radiant,2698,91,20,18,74,51,129,103,128,22,44,35,26,29842,24615,1983,1536,1
403,5714301939,6209166,dire,3480,85,4,21,18,74,129,27,102,17,56,26,28,-4969,-12959,4,1828,0
404,5712967003,726228,dire,2040,4,103,126,112,114,86,128,104,52,42,32,18,23855,37226,1974,1792,1
405,5712931107,726228,dire,2123,97,8,31,25,104,4,57,21,18,126,14,31,-12996,-19364,1536,1975,0
406,5712891058,726228,dire,2115,97,8,31,47,105,4,57,21,10,126,27,15,19859,28030,1982,1830,1
407,5711537106,6209166,dire,2095,103,6,100,128,49,91,51,4,72,25,13,28,-23108,-34776,1796,1974,0
408,5711471985,6209166,radiant,1946,20,85,38,48,86,102,52,10,7,79,14,23,-10398,-17460,1828,2038,0
409,5711398376,6209166,radiant,2419,86,85,47,10,20,102,52,27,69,18,28,27,-10353,-11607,1846,896,1
410,5710115518,8204512,dire,2250,58,107,20,43,67,28,9,4,10,5,12,46,-34557,-44628,1792,1983,0
411,5710048571,8204512,dire,2432,107,58,126,67,98,25,28,128,18,29,28,36,-12928,-16747,0,1846,0
412,5709965856,8204512,dire,2059,103,6,9,126,2,91,28,128,106,41,34,19,20986,23957,1974,1542,1
413,5708641626,7407260,dire,2513,129,27,58,89,45,85,6,86,60,16,8,31,-15440,-31507,0,1844,0
414,5708600776,7407260,dire,1600,85,22,107,18,4,129,6,101,47,71,32,14,15358,20376,1982,1926,1
415,5708541080,7407260,radiant,2469,19,54,66,52,108,110,129,83,10,21,18,29,-6288,-19079,6,1974,0
416,5708486464,2640025,radiant,1464,91,20,22,18,51,103,6,9,126,28,31,13,16432,17020,1983,6,1
417,5708449610,2640025,dire,1550,128,129,52,83,1,91,20,94,100,17,23,13,16380,19440,2038,1542,1
418,5708400679,2640025,radiant,2541,91,28,22,78,113,103,6,19,47,17,13,40,-18093,-38185,1572,1846,0
419,5707370161,6209166,radiant,2090,103,41,128,13,67,51,6,52,86,2,15,27,-17449,-20603,54,2046,0
420,5707303369,6209166,radiant,2113,91,97,121,32,13,110,57,17,129,6,11,37,-28129,-37931,1536,1982,0
421,5706226383,726228,dire,3624,103,38,64,48,74,91,28,86,128,42,31,43,-28044,-53376,4,1574,0
422,5706170521,726228,dire,1664,103,38,64,6,111,91,41,7,65,23,24,7,10995,9113,1982,1536,1
423,5706109447,726228,dire,1904,25,54,84,35,126,4,20,107,43,41,20,33,-12537,-21533,1796,1847,0
424,5704769743,5,dire,1960,129,111,9,28,48,110,54,27,60,52,30,11,20195,23799,1974,1792,1
425,5704723983,5,radiant,1742,85,6,25,38,47,110,129,51,18,126,19,9,14094,7127,1983,384,1
426,5703752545,7407260,dire,2430,69,25,20,67,74,111,52,86,60,8,27,29,16230,25127,1956,1792,1
427,5703640785,7407260,dire,2657,28,20,22,12,100,86,129,6,51,17,38,36,14813,21096,1956,1798,1
428,5703424130,5,dire,1576,97,107,58,13,81,28,21,10,79,49,32,12,14941,20533,2038,1828,1
429,5700400288,6209804,radiant,2072,85,28,128,44,9,86,110,47,126,41,12,35,-6767,-1562,1540,1974,0
430,5682028409,8143502,dire,3077,25,28,6,20,97,85,129,110,113,126,28,22,23062,60122,1824,0,1
431,5681943709,8143502,dire,1953,102,52,7,53,44,85,129,110,18,39,12,32,-20447,-30739,1792,1983,0
432,5681817283,8143502,dire,3286,97,1,31,128,13,66,52,100,53,18,27,31,14357,28762,1540,1536,1
433,5681731386,8143502,radiant,2318,103,54,25,19,22,85,4,26,106,6,41,17,20899,26368,1847,1924,1
434,5681658947,8143502,dire,1820,85,19,9,120,54,66,52,100,53,95,9,17,-17137,-19405,1792,1983,0
435,5678303131,6209804,dire,1451,85,100,20,109,13,107,53,41,128,76,22,10,13679,14029,2046,1792,1
436,5678219079,6209804,radiant,2220,85,6,25,28,10,19,110,86,38,113,22,17,30844,32531,1846,1536,1
437,5675349969,4,dire,1901,83,25,106,44,47,110,129,30,48,21,28,13,21990,30266,1982,1536,1
438,5675293082,4,radiant,2577,102,52,7,19,35,69,86,79,114,46,29,17,7566,15531,1846,1824,1
439,5671407695,6209166,radiant,2404,83,7,126,10,45,19,21,100,52,48,25,25,5598,24600,1828,1574,1
440,5671361058,6209166,dire,1141,19,85,47,114,106,69,86,41,84,25,30,7,12866,17319,2046,1974,1
441,5669578656,5,radiant,1322,85,6,106,20,108,19,97,111,10,53,26,9,19387,17968,1982,1536,1
442,5669529852,5,dire,1642,19,10,28,6,20,97,1,31,107,65,27,8,21695,20260,2046,1536,1
443,5668519397,7407260,dire,2001,103,128,100,44,22,71,38,68,39,67,36,26,28916,31693,2036,1540,1
444,5653725208,726228,dire,2208,85,6,25,28,126,128,41,51,55,30,36,23,19226,36207,1844,256,1
445,5653681568,726228,dire,1864,97,20,105,109,47,91,41,107,98,39,12,42,-28051,-41533,1828,1983,0
446,5653618872,726228,dire,3502,19,85,91,1,2,128,41,110,7,114,35,38,-307,-10308,1472,0,1
447,5650865968,6209166,dire,1912,19,10,85,86,6,97,30,101,38,44,25,20,9251,16162,2044,7,1
448,5650807382,6209166,dire,1802,97,111,19,95,43,110,17,83,104,113,27,12,25165,33135,1974,1542,1
449,5647964384,726228,dire,1365,91,103,20,6,2,68,41,21,108,45,21,6,6385,13097,1982,1959,1
450,5647898268,726228,dire,2767,91,85,22,60,81,68,128,100,67,61,47,27,20681,43862,1956,1796,1
451,5643829876,6209804,dire,1863,128,41,66,78,105,19,20,60,45,12,32,9,19031,32882,1974,1926,1
452,5643792241,6209804,radiant,1066,103,19,18,105,128,51,110,91,93,17,18,6,11444,9992,1983,2038,1
453,5643710313,6209804,dire,2976,41,22,64,4,109,103,20,69,67,86,20,38,-23220,-45552,1572,1846,0
454,5642361046,726228,radiant,1723,19,111,101,109,129,128,41,9,60,103,23,17,8785,9495,1975,1926,1
455,5642301922,726228,radiant,2056,97,3,25,38,8,86,57,22,93,37,26,19,18717,27635,1846,1542,1
456,5642235500,726228,dire,2027,84,114,19,79,126,4,21,57,41,17,15,39,-21863,-34405,1792,1983,0
457,5640958821,4,dire,2060,4,97,84,114,45,69,41,101,31,106,34,13,26487,28434,2046,6,1
458,5640885594,4,dire,2156,97,41,128,92,44,51,86,22,38,73,40,21,18896,35855,2020,1540,1
459,5640818374,4,radiant,1954,19,111,22,98,32,110,51,91,18,13,39,19,24441,33240,2047,1542,1
460,5639623825,726228,dire,2132,19,85,86,1,13,110,41,88,30,126,37,24,25924,34232,2038,1536,1
461,5639542176,726228,radiant,2483,51,114,101,36,65,97,4,30,8,45,28,18,17649,29330,1798,262,1
462,5636931958,7407260,dire,2463,84,105,19,126,114,69,121,40,54,108,39,24,29129,54231,2038,1572,1
463,5636884353,7407260,radiant,1478,51,4,47,101,10,107,20,126,109,53,25,14,17768,14322,1982,1540,1
464,5634284888,6209804,dire,2134,100,22,4,83,114,69,18,9,78,12,24,15,12897,19778,1974,1536,1
465,5621009882,5,radiant,1810,51,97,101,67,120,19,10,79,9,114,30,15,16359,27177,1975,1974,1
466,5618235936,6209166,dire,2748,51,105,97,41,120,19,30,39,40,42,35,25,25361,47590,1844,1920,1
467,5534798429,5,dire,1969,110,3,2,49,56,9,103,29,67,17,21,32,-5823,-12304,1798,1830,0
468,5534694476,5,radiant,2008,51,13,33,114,45,103,9,49,41,25,12,36,-17957,-33694,1798,1972,0
469,5534430456,726228,dire,2022,128,107,53,69,74,79,9,97,106,8,26,16,18053,11341,2038,288,1
470,5534365287,726228,radiant,1152,7,87,93,57,17,107,65,37,67,106,20,7,11503,13092,2047,2036,1
471,5531406536,6209804,radiant,3234,110,69,84,49,53,128,42,39,27,108,40,42,9394,-11904,1542,256,1
472,5531290360,6209804,radiant,2464,110,3,69,23,61,107,128,53,40,10,26,14,34706,56435,1830,1792,1
473,5530984036,4,radiant,2975,100,106,90,129,89,51,126,121,105,8,36,47,-11286,-33168,1540,1956,0
474,5530922586,4,radiant,1991,7,39,67,64,129,100,53,83,120,80,19,22,-10439,-13468,1584,1972,0
475,5521724025,2640025,radiant,2738,110,51,103,6,106,91,72,79,23,98,51,33,12510,25548,390,1924,1
476,5521611950,2640025,radiant,2221,107,128,53,22,16,110,129,51,109,39,31,42,-16703,-24855,512,1828,0
477,5521474692,2640025,radiant,2091,58,7,28,67,9,56,100,31,50,44,39,13,15847,23331,1974,516,1
478,5505660396,6209804,radiant,2409,7,65,13,93,95,110,111,1,49,25,27,20,12356,12712,1846,384,1
479,5505596144,6209804,dire,2024,128,65,84,109,49,110,129,104,12,13,24,14,13048,10783,1974,1796,1
480,5505516863,6209804,dire,2447,7,87,10,96,72,51,109,86,69,40,23,28,-14361,-881,0,1844,0
481,5504090954,7059982,radiant,1084,7,39,87,99,12,51,128,92,49,93,19,3,14847,13851,2039,1974,1
482,5504040493,7059982,radiant,1901,128,84,41,65,74,110,129,40,1,106,38,24,18469,28568,1975,1536,1
483,5503003005,6209166,radiant,1386,110,129,113,3,54,20,94,126,65,23,8,23,-13480,-22589,1591,1972,0
484,5502883699,6209166,dire,3337,79,19,107,10,53,126,39,86,33,95,31,42,4775,-3072,390,1536,0
485,5498320300,726228,dire,1411,9,79,120,109,27,110,20,3,10,126,17,34,-9375,-15137,1956,1854,0
486,5498251657,726228,dire,1875,20,9,3,94,8,110,106,87,129,89,14,26,-14792,-12292,1828,1974,0
487,5497316457,4,radiant,1752,20,10,13,107,23,106,9,90,38,53,24,16,10387,14704,1846,1920,1
488,5497213140,4,dire,1841,7,3,9,89,33,58,53,100,67,36,42,22,13485,27828,1974,1830,1
489,5497099344,1520578,dire,2671,7,47,3,6,40,39,84,129,10,79,35,23,25226,32590,1974,6,1
490,5497047753,1520578,dire,1642,20,9,103,10,6,129,86,106,51,67,29,15,12561,13264,2046,1572,1
491,5496977281,1520578,dire,2531,7,65,31,1,19,51,86,102,63,70,16,28,-8144,-22954,1280,1846,0
492,5495833601,5,dire,2254,20,9,84,70,65,110,51,129,109,126,45,32,19540,41909,2038,1542,1
493,5495732588,5,dire,2428,20,9,51,19,6,110,49,13,10,77,34,27,17030,16297,1956,1792,1
494,5495526666,4,dire,1211,88,106,53,37,48,39,83,107,92,70,7,27,-11166,-16290,2036,1983,0
495,5495466370,4,radiant,2663,110,92,88,10,65,128,120,106,90,8,22,34,-11302,-325,0,1972,0
496,5494571133,726228,dire,1955,7,99,106,112,109,92,51,27,43,114,30,20,19605,24442,2036,1798,1
497,5494489946,726228,dire,1988,7,92,30,103,9,79,86,129,70,21,37,17,17627,24907,1974,1830,1
498,5494373956,726228,dire,2613,106,90,86,96,46,7,10,92,87,43,19,35,-8579,-22393,1536,1846,0
499,5488552716,7407260,radiant,2182,20,65,100,114,67,79,109,104,17,63,23,21,-7141,2277,262,2022,0
500,5488490731,7407260,dire,2039,7,79,114,65,70,86,129,1,66,47,28,8,27758,40010,2036,1542,1
